GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022401117,480,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,19,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-27,38,1,0,20250403,LAL,GSW
Shot Chart Detail,0022401117,483,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,13,Made Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,32,1,1,20250403,LAL,GSW
Shot Chart Detail,0022401117,519,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,53,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,5,1,0,20250403,LAL,GSW
Shot Chart Detail,0022401117,637,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,21,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,16,1,1,20250403,LAL,GSW
Shot Chart Detail,0022401117,654,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,39,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,120,259,1,0,20250403,LAL,GSW
Shot Chart Detail,0022401117,657,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,5,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-184,211,1,1,20250403,LAL,GSW
Shot Chart Detail,0022401125,37,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,16,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,165,218,1,1,20250404,GSW,DEN
Shot Chart Detail,0022401125,90,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,14,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,32,20,1,1,20250404,GSW,DEN
Shot Chart Detail,0022401125,117,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,5,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,135,120,1,1,20250404,GSW,DEN
Shot Chart Detail,0022401125,282,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-64,259,1,1,20250404,GSW,DEN
Shot Chart Detail,0022401125,285,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,11,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,31,126,293,1,0,20250404,GSW,DEN
Shot Chart Detail,0022401125,298,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,7,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,20,1,1,20250404,GSW,DEN
Shot Chart Detail,0022401125,316,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,46,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,152,214,1,1,20250404,GSW,DEN
Shot Chart Detail,0022401125,320,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,17,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-4,53,1,1,20250404,GSW,DEN
Shot Chart Detail,0022401125,323,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,159,237,1,0,20250404,GSW,DEN
Shot Chart Detail,0022401125,331,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,37,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,34,195,1,0,20250404,GSW,DEN
Shot Chart Detail,0022401125,355,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,35,-1,353,1,0,20250404,GSW,DEN
Shot Chart Detail,0022401125,399,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,32,Made Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,30,1,1,20250404,GSW,DEN
Shot Chart Detail,0022401125,403,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,1,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-28,287,1,0,20250404,GSW,DEN
Shot Chart Detail,0022401125,419,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,11,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,176,130,1,0,20250404,GSW,DEN
Shot Chart Detail,0022401125,423,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,38,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,65,251,1,1,20250404,GSW,DEN
Shot Chart Detail,0022401125,437,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,33,Made Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,-21,1,1,20250404,GSW,DEN
Shot Chart Detail,0022401125,458,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,59,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-31,36,1,0,20250404,GSW,DEN
Shot Chart Detail,0022401125,563,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,35,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,164,-4,1,1,20250404,GSW,DEN
Shot Chart Detail,0022401125,567,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,12,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,153,209,1,0,20250404,GSW,DEN
Shot Chart Detail,0022401125,571,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,42,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,225,84,1,1,20250404,GSW,DEN
Shot Chart Detail,0022401125,618,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,0,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-147,227,1,0,20250404,GSW,DEN
Shot Chart Detail,0022401125,628,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,30,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,165,108,1,1,20250404,GSW,DEN
Shot Chart Detail,0022401125,644,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,41,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-228,115,1,0,20250404,GSW,DEN
Shot Chart Detail,0022401125,650,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,1,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,173,242,1,0,20250404,GSW,DEN
Shot Chart Detail,0022401143,27,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,49,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-159,216,1,0,20250406,GSW,HOU
Shot Chart Detail,0022401143,61,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,10,Missed Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-228,43,1,0,20250406,GSW,HOU
Shot Chart Detail,0022401143,360,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,1,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,36,170,325,1,1,20250406,GSW,HOU
Shot Chart Detail,0022401143,393,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,152,254,1,0,20250406,GSW,HOU
Shot Chart Detail,0022401143,460,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,10,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,131,238,1,0,20250406,GSW,HOU
Shot Chart Detail,0022401143,477,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,2,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-29,23,1,0,20250406,GSW,HOU
Shot Chart Detail,0022401143,491,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,58,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,104,257,1,0,20250406,GSW,HOU
Shot Chart Detail,0022401143,509,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,11,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-74,60,1,0,20250406,GSW,HOU
Shot Chart Detail,0022401143,614,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-147,226,1,0,20250406,GSW,HOU
Shot Chart Detail,0022401143,651,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,54,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,82,286,1,0,20250406,GSW,HOU
Shot Chart Detail,0022401154,42,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,42,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,153,210,1,1,20250408,PHX,GSW
Shot Chart Detail,0022401154,58,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,31,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,-1,1,1,20250408,PHX,GSW
Shot Chart Detail,0022401154,83,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-208,193,1,0,20250408,PHX,GSW
Shot Chart Detail,0022401154,99,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,37,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-23,60,1,0,20250408,PHX,GSW
Shot Chart Detail,0022401154,101,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,35,Made Shot,Tip Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,7,46,1,1,20250408,PHX,GSW
Shot Chart Detail,0022401154,104,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,3,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,18,160,1,1,20250408,PHX,GSW
Shot Chart Detail,0022401154,112,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,2,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,94,10,1,1,20250408,PHX,GSW
Shot Chart Detail,0022401154,209,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,36,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-39,12,1,1,20250408,PHX,GSW
Shot Chart Detail,0022401154,219,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,131,230,1,0,20250408,PHX,GSW
Shot Chart Detail,0022401154,237,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,51,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-47,58,1,1,20250408,PHX,GSW
Shot Chart Detail,0022401154,255,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,93,260,1,0,20250408,PHX,GSW
Shot Chart Detail,0022401154,303,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,196,185,1,0,20250408,PHX,GSW
Shot Chart Detail,0022401154,320,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,12,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,51,295,1,0,20250408,PHX,GSW
Shot Chart Detail,0022401154,349,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,15,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,53,1,1,20250408,PHX,GSW
Shot Chart Detail,0022401154,354,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,41,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,37,43,1,1,20250408,PHX,GSW
Shot Chart Detail,0022401154,391,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,44,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,18,31,1,0,20250408,PHX,GSW
Shot Chart Detail,0022401154,425,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,23,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,189,205,1,0,20250408,PHX,GSW
Shot Chart Detail,0022401163,15,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,34,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-29,104,1,1,20250409,GSW,SAS
Shot Chart Detail,0022401163,19,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,9,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-175,182,1,0,20250409,GSW,SAS
Shot Chart Detail,0022401163,46,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,43,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,153,109,1,1,20250409,GSW,SAS
Shot Chart Detail,0022401163,69,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-206,158,1,1,20250409,GSW,SAS
Shot Chart Detail,0022401163,155,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,1,Missed Shot,Turnaround Fadeaway shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,-11,1,0,20250409,GSW,SAS
Shot Chart Detail,0022401163,228,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,7,267,1,0,20250409,GSW,SAS
Shot Chart Detail,0022401163,258,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,41,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,10,1,1,20250409,GSW,SAS
Shot Chart Detail,0022401163,281,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,36,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,40,30,1,0,20250409,GSW,SAS
Shot Chart Detail,0022401163,293,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,173,214,1,0,20250409,GSW,SAS
Shot Chart Detail,0022401163,355,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,32,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-143,247,1,1,20250409,GSW,SAS
Shot Chart Detail,0022401163,359,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,2,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,39,289,1,1,20250409,GSW,SAS
Shot Chart Detail,0022401163,380,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,15,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,129,132,1,1,20250409,GSW,SAS
Shot Chart Detail,0022401163,396,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,33,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,30,-5,302,1,0,20250409,GSW,SAS
Shot Chart Detail,0022401163,408,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,14,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,89,256,1,1,20250409,GSW,SAS
Shot Chart Detail,0022401163,439,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,50,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,11,36,1,0,20250409,GSW,SAS
Shot Chart Detail,0022401163,442,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,47,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,33,39,1,0,20250409,GSW,SAS
Shot Chart Detail,0022401163,453,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,13,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-58,272,1,1,20250409,GSW,SAS
Shot Chart Detail,0022401163,501,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,0,Missed Shot,Floating Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,175,238,1,0,20250409,GSW,SAS
Shot Chart Detail,0022401163,601,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,10,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,88,43,1,1,20250409,GSW,SAS
Shot Chart Detail,0022401163,619,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,14,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-212,149,1,0,20250409,GSW,SAS
Shot Chart Detail,0022401163,621,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,8,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,2,1,1,20250409,GSW,SAS
Shot Chart Detail,0022401163,629,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-154,238,1,0,20250409,GSW,SAS
Shot Chart Detail,0022401163,642,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,50,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,33,31,1,1,20250409,GSW,SAS
Shot Chart Detail,0022401163,649,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,50,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,30,16,304,1,0,20250409,GSW,SAS
Shot Chart Detail,0022401183,9,201939,Stephen Curry,1610612744,Golden State Warriors,1,11,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-93,247,1,0,20250411,POR,GSW
Shot Chart Detail,0022401183,43,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,33,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,13,1,1,20250411,POR,GSW
Shot Chart Detail,0022401183,51,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,57,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,32,-181,270,1,0,20250411,POR,GSW
Shot Chart Detail,0022401183,54,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,16,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,25,25,1,0,20250411,POR,GSW
Shot Chart Detail,0022401183,131,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,8,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-80,53,1,1,20250411,POR,GSW
Shot Chart Detail,0022401183,259,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-212,207,1,1,20250411,POR,GSW
Shot Chart Detail,0022401183,263,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,13,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-161,127,1,0,20250411,POR,GSW
Shot Chart Detail,0022401183,330,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,17,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,4,262,1,1,20250411,POR,GSW
Shot Chart Detail,0022401183,338,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,32,-135,294,1,0,20250411,POR,GSW
Shot Chart Detail,0022401183,406,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,2,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,8,1,1,20250411,POR,GSW
Shot Chart Detail,0022401183,416,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,14,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,3,1,1,20250411,POR,GSW
Shot Chart Detail,0022401183,423,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,1,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,146,239,1,0,20250411,POR,GSW
Shot Chart Detail,0022401183,466,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,13,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,31,114,292,1,0,20250411,POR,GSW
Shot Chart Detail,0022401183,478,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,28,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,67,262,1,0,20250411,POR,GSW
Shot Chart Detail,0022401198,35,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-175,182,1,1,20250413,GSW,LAC
Shot Chart Detail,0022401198,66,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,54,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-85,61,1,0,20250413,GSW,LAC
Shot Chart Detail,0022401198,236,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,5,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-121,88,1,0,20250413,GSW,LAC
Shot Chart Detail,0022401198,259,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,14,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-86,263,1,0,20250413,GSW,LAC
